AGN_cadidates
1.0978150146494653e+17
1.0979151098240131e+17
1.09801497418331e+17
1.0982149764532547e+17
1.0983149962047318e+17
1.0984149657243326e+17
1.0985149454031669e+17
1.0985150107513195e+17
1.0985150273747763e+17
1.0986149542974053e+17
1.0986150713587829e+17
1.0987150083411998e+17
1.0987150105626422e+17
1.0988149460256285e+17
1.098815010227289e+17
1.0989149426845498e+17
1.0989149757293461e+17
1.09891502417861e+17
1.0972150234632608e+17
1.097215105281367e+17
1.0973149532597544e+17
1.0974150343750085e+17
1.097415054170565e+17
1.0975149919435957e+17
1.0976150355410722e+17
1.0977149536370531e+17
1.0977150965372358e+17
1.0977151011170835e+17
1.0978149489465517e+17
1.0978149636614163e+17
1.0978149639295506e+17
1.0978149974899712e+17
1.0978150279232706e+17
1.0979149427536306e+17
1.0980150081937514e+17
1.0980150088779218e+17
1.0981149544152154e+17
1.0981150123629118e+17
1.098115023363975e+17
1.0982149610382314e+17
1.098214977274199e+17
1.0982149852886421e+17
1.0982151006609296e+17
1.098314953878661e+17
1.098314962132549e+17
1.0983150943158918e+17
1.0984150313557437e+17
1.098415047651917e+17
1.098514997941816e+17
1.098515028519226e+17
1.0985150962980774e+17
1.0986149410198858e+17
1.0986149888425067e+17
1.0986150178855051e+17
1.0986150871407474e+17
1.0986150951678814e+17
1.0987149886678374e+17
1.0988149519625682e+17
1.0988149847693429e+17
1.0969149568553498e+17
1.0970149536275547e+17
1.0970150186838677e+17
1.0971150075151034e+17
1.0971150143788531e+17
1.0972149632284611e+17
1.0972149845791118e+17
1.0972150355994184e+17
1.0972151111662736e+17
1.0973150618212878e+17
1.0974150160832997e+17
1.0974151032917949e+17
1.0975149582762042e+17
1.0975150391964454e+17
1.0975150942464939e+17
1.0977150339716142e+17
1.0977150927389522e+17
1.097814971578521e+17
1.0978149987024394e+17
1.097815018388319e+17
1.0978150600124477e+17
1.0978151059759094e+17
1.0979149449681453e+17
1.0979149633581749e+17
1.097914964450454e+17
1.0979149752065498e+17
1.0981149520759446e+17
1.098115030378543e+17
1.0982150171281504e+17
1.098215039073079e+17
1.0982150924496722e+17
1.098215098456958e+17
1.0983149492884198e+17
1.0983149709526165e+17
1.0983149946923611e+17
1.0983151089158606e+17
1.098414973853953e+17
1.0984149776938776e+17
1.098415056854206e+17
1.0984150793022262e+17
1.098415094769287e+17
1.098514953726257e+17
1.0985149691025563e+17
1.0985150042835979e+17
1.0985150341472392e+17
1.0985151105249738e+17
1.098515110846749e+17
1.0986149484792502e+17
1.0986149742582813e+17
1.0986150590318598e+17
1.0987149935335322e+17
1.0987149973154027e+17
1.0987150395992605e+17
1.0987151054081022e+17
1.0988149902510498e+17
1.0988150140546542e+17
1.098815111094133e+17
1.098914971759396e+17
1.0989149931326699e+17
1.0968150156743408e+17
1.0968150769362883e+17
1.0969149518585443e+17
1.0969150148501768e+17
1.0969150474610906e+17
1.096915068716706e+17
1.0970149533521333e+17
1.0970150162103198e+17
1.0970150180887496e+17
1.0970150189957478e+17
1.097015096228449e+17
1.0970151021302056e+17
1.0971150652040426e+17
1.0971150799665186e+17
1.0972149557714382e+17
1.0972150143069005e+17
1.0972150357131794e+17
1.0972150372200307e+17
1.0972150701179429e+17
1.097314954790368e+17
1.0973149793460296e+17
1.0973150751187506e+17
1.0974150106072944e+17
1.0974150449038288e+17
1.0974150658347192e+17
1.0974150786089042e+17
1.0975150323982046e+17
1.097515071979925e+17
1.097614960032487e+17
1.097615047234048e+17
1.0977150209357362e+17
1.097715031509302e+17
1.0977150744559002e+17
1.0977150836846902e+17
1.0978149673994096e+17
1.0978149755469624e+17
1.0978150126426554e+17
1.0978150273732211e+17
1.0978150654300888e+17
1.0978150749299141e+17
1.0979149426493666e+17
1.0979149738909472e+17
1.0979150184156165e+17
1.0979150230277286e+17
1.098015007971359e+17
1.0980150511849213e+17
1.0981150251409701e+17
1.0981150835183853e+17
1.0981150836073757e+17
1.0981151106449496e+17
1.0982149426284208e+17
1.0982149487290442e+17
1.0982149556507629e+17
1.0982149760219854e+17
1.098214988621066e+17
1.098215061869317e+17
1.0982150756917947e+17
1.098315003896055e+17
1.0983151155058189e+17
1.0984150211853485e+17
1.0984150245808704e+17
1.098415025650237e+17
1.098415035634891e+17
1.0984150405225251e+17
1.0984150534461888e+17
1.0984150564712214e+17
1.0984150742938422e+17
1.0984151085248142e+17
1.098514966755731e+17
1.0985149908936291e+17
1.0985150822001946e+17
1.0986149588387875e+17
1.0986149930528394e+17
1.098614995061222e+17
1.098615030337944e+17
1.0986150385292576e+17
1.0986150967542152e+17
1.0987149494546859e+17
1.0987149719700058e+17
1.0987149734854331e+17
1.0987149831625438e+17
1.0987149833433869e+17
1.098715026637544e+17
1.098715031854935e+17
1.0987150828494624e+17
1.0988150538234675e+17
1.0989149929926467e+17
1.0968149834012453e+17
1.0968150726742094e+17
1.0968150750057709e+17
1.0968150758055978e+17
1.0969149527919467e+17
1.0969149807062526e+17
1.0969149842704891e+17
1.0969150085908554e+17
1.0969150170320189e+17
1.0969150460885544e+17
1.0970150742701506e+17
1.0971149650043494e+17
1.0971150177053637e+17
1.0971150440070235e+17
1.0972149607228154e+17
1.0972149781315714e+17
1.0972150069601035e+17
1.0972150361928843e+17
1.0972150926731925e+17
1.0973149520431266e+17
1.0973149535981611e+17
1.0973149949161216e+17
1.0973150220567091e+17
1.0973150362690094e+17
1.0973150369822581e+17
1.0973150676972706e+17
1.097315109745971e+17
1.0974149915140115e+17
1.0974149921648038e+17
1.097414994982036e+17
1.0974150043586098e+17
1.0974150093504229e+17
1.097415031821313e+17
1.097415053458559e+17
1.0974151017681366e+17
1.097514967006542e+17
1.0975149675716547e+17
1.0975150101537338e+17
1.0975150504175048e+17
1.0976149620018274e+17
1.0976149725656083e+17
1.097614973553016e+17
1.0976149780345742e+17
1.0976150053706752e+17
1.0976150065725029e+17
1.0976150122347936e+17
1.0976150934731686e+17
1.0976151000703203e+17
1.0977149709098786e+17
1.0977150617206277e+17
1.0977150643070131e+17
1.0977150836805618e+17
1.097715089124811e+17
1.0978149531870912e+17
1.0978149622790549e+17
1.0978149871317026e+17
1.097815018193288e+17
1.0978150244757718e+17
1.0978150382438984e+17
1.0978150404075064e+17
1.0978150464554491e+17
1.097815073475113e+17
1.0979150133593702e+17
1.0979150414414122e+17
1.0979150699591413e+17
1.0979150754196509e+17
1.098015044666699e+17
1.0980150785875867e+17
1.0981149597583002e+17
1.0981149600412315e+17
1.0981149797606787e+17
1.0981150196282106e+17
1.098115104355751e+17
1.0982149986742229e+17
1.0982149991265422e+17
1.0982150228830005e+17
1.0982150313457632e+17
1.0982151039649861e+17
1.0983149511256851e+17
1.0983149589955469e+17
1.0983149605420166e+17
1.098314967213e+17
1.0983149725068998e+17
1.0983150163492971e+17
1.0983150305292872e+17
1.098315075039196e+17
1.0983150937353872e+17
1.0984149470013376e+17
1.0984149564128291e+17
1.0984149596350946e+17
1.0984149789121499e+17
1.098415067621286e+17
1.0984150824296206e+17
1.0985149475766355e+17
1.0985149567537019e+17
1.0985149686254325e+17
1.0985149701969834e+17
1.0985150051486774e+17
1.0985150092984709e+17
1.0985150174178181e+17
1.0985150293760573e+17
1.0985150735599509e+17
1.0985150897080485e+17
1.0985150927669938e+17
1.0985150962806734e+17
1.0986149411640891e+17
1.0986149791956949e+17
1.098614979324651e+17
1.0986150247303965e+17
1.0986150278875083e+17
1.0986150293640731e+17
1.098615114827216e+17
1.0987149513361032e+17
1.0987149582255029e+17
1.098714970892651e+17
1.0987149744788866e+17
1.0987149934199672e+17
1.098714995590704e+17
1.0987151061661184e+17
1.0987151166736016e+17
1.098815014065229e+17
1.09881502027938e+17
1.0988150290048062e+17
1.0988151162718438e+17
1.0989149418263982e+17
1.0989149570754864e+17
1.0989149699394491e+17
1.0989150037544894e+17
1.0989150073431824e+17
1.0989150143671218e+17
1.0968149547806232e+17
1.0968149557615499e+17
1.0968150153326824e+17
1.0968150679206782e+17
1.0969149562947155e+17
1.0969150075808942e+17
1.0969150123120851e+17
1.0969150488549731e+17
1.0969150946611717e+17
1.097014952453014e+17
1.0970150060519989e+17
1.0970150161731254e+17
1.0970150193175926e+17
1.0970150442917182e+17
1.0970151067918594e+17
1.0970151077612714e+17
1.0971149495375909e+17
1.0971149502314691e+17
1.0971150058713418e+17
1.0971150155687739e+17
1.0971150372167949e+17
1.0971150462246077e+17
1.09711506382374e+17
1.0971150682067608e+17
1.0972149476651134e+17
1.0972149478178373e+17
1.097214948960852e+17
1.0972149553199424e+17
1.0972149806769867e+17
1.0972150132310448e+17
1.0972150815748346e+17
1.0973149487001216e+17
1.097314975047732e+17
1.0973149808513018e+17
1.0973149809140384e+17
1.0973149829336702e+17
1.097314993522549e+17
1.0973150171287173e+17
1.0973150178360544e+17
1.0973150929428896e+17
1.0973151030698574e+17
1.0973151093057224e+17
1.0974149807132856e+17
1.0974149878365555e+17
1.0974150085054992e+17
1.0974150118591142e+17
1.0974150202840627e+17
1.097415094945695e+17
1.0974151092697819e+17
1.0975149772687738e+17
1.0975149777903872e+17
1.0975149926921075e+17
1.0975150149137461e+17
1.0975150212406034e+17
1.0975150518808829e+17
1.0975151126094181e+17
1.097614956815104e+17
1.0976149730379766e+17
1.097614983206685e+17
1.0976149832158066e+17
1.0976149858460226e+17
1.0976149966073877e+17
1.0976150098879594e+17
1.0976150250302523e+17
1.097615025596481e+17
1.0976150874735614e+17
1.0976150997381179e+17
1.0977149692716288e+17
1.0977150049265957e+17
1.0977150062014317e+17
1.0977150662420218e+17
1.097715093292172e+17
1.0977151139093344e+17
1.097815002636695e+17
1.0978150030880845e+17
1.0978150355372968e+17
1.0978150575515709e+17
1.0978150638645776e+17
1.0978150746256064e+17
1.0978150762821531e+17
1.0978151041425747e+17
1.0978151132880587e+17
1.0979149636751562e+17
1.0979149944768205e+17
1.0979150119939315e+17
1.0979150239897123e+17
1.0979150319277429e+17
1.0979150343172581e+17
1.0979150348970869e+17
1.0979150400397546e+17
1.0979150601893125e+17
1.0979150785010125e+17
1.0979150856488787e+17
1.0979150859202354e+17
1.0979150908891416e+17
1.0979151053188454e+17
1.0980149434222856e+17
1.0980149537893782e+17
1.0980149538205802e+17
1.0980149678317819e+17
1.0980149715301264e+17
1.0980149859074792e+17
1.0980149945656918e+17
1.0980150219396768e+17
1.0980150344801171e+17
1.0980150671432237e+17
1.0980150751328907e+17
1.0980150876208853e+17
1.098015102000137e+17
1.0980151130843672e+17
1.0981149542120467e+17
1.0981149719086746e+17
1.0981149754090267e+17
1.0981149794939053e+17
1.0981149930551947e+17
1.0981149934008555e+17
1.0981150006818843e+17
1.0981150012677106e+17
1.098115027583189e+17
1.098115044291033e+17
1.0981151018603851e+17
1.0981151108764427e+17
1.0982149412746318e+17
1.0982149796845371e+17
1.0982149933499512e+17
1.0982149991553048e+17
1.0982150053585502e+17
1.098215005646301e+17
1.098215013388276e+17
1.0982150206582978e+17
1.0982150337522589e+17
1.0982150345441422e+17
1.0982150617831875e+17
1.0982150793712554e+17
1.0982151034385795e+17
1.0983149496946627e+17
1.0983149506941504e+17
1.0983149510121331e+17
1.0983149773006984e+17
1.0983149815558162e+17
1.0983149827993954e+17
1.0983149835979659e+17
1.098314995230847e+17
1.0983150061622805e+17
1.0983150829684102e+17
1.0983151095030646e+17
1.0984149515165752e+17
1.0984149583901592e+17
1.0984149589766792e+17
1.09841496357632e+17
1.0984149957563464e+17
1.0984149961580466e+17
1.0984150111116434e+17
1.0984150208034003e+17
1.098415056602145e+17
1.0984150911398902e+17
1.0985149539345053e+17
1.0985149972559053e+17
1.0985150286476453e+17
1.0985150541547141e+17
1.0986149890386365e+17
1.0986149938432158e+17
1.098614994913864e+17
1.098615000023393e+17
1.098615091384457e+17
1.0986151090642952e+17
1.0986151118214288e+17
1.0986151175748586e+17
1.0987149507147338e+17
1.0987149551069808e+17
1.0987149576924411e+17
1.0987149592960371e+17
1.0987149634983189e+17
1.0987149901937077e+17
1.0987149960385862e+17
1.0987150110885014e+17
1.0987150114970608e+17
1.0987150118558195e+17
1.0987150284035875e+17
1.0987150291417214e+17
1.0987150519449362e+17
1.0987150714946885e+17
1.0987150888295066e+17
1.0988149461821555e+17
1.098814993268969e+17
1.0988150290581486e+17
1.0988150515938131e+17
1.0988150697821133e+17
1.0988150699923054e+17
1.0988151108241306e+17
1.0988151160800514e+17
1.0989149488464117e+17
1.0989149570284874e+17
1.0989149736446438e+17
1.0989149917823112e+17
1.0989150099286675e+17
1.0989150140628314e+17
1.0989150195463512e+17
1.096815015830239e+17
1.096914987396138e+17
1.0969150123224539e+17
1.096915016879648e+17
1.0969150960573755e+17
1.0970150119901312e+17
1.0970150163429653e+17
1.0970150173981486e+17
1.097015018361044e+17
1.0970150355805966e+17
1.0970150680296398e+17
1.0970150696572125e+17
1.097015094663646e+17
1.0970150950408574e+17
1.097015096013117e+17
1.097114960581377e+17
1.0971149922318669e+17
1.0971150157976987e+17
1.0971150353797258e+17
1.0971150357741464e+17
1.097115035809424e+17
1.0971150364230896e+17
1.0971150794333718e+17
1.0971150801434661e+17
1.0971150971536958e+17
1.0972149640534678e+17
1.0972149874006878e+17
1.0972150350102146e+17
1.0972150770336998e+17
1.0973149546794518e+17
1.0973149935411958e+17
1.0973150078475016e+17
1.0973150362472733e+17
1.0973150670192403e+17
1.0973150704466856e+17
1.0973150706359989e+17
1.0973150707189826e+17
1.0973150927659098e+17
1.0973150929889904e+17
1.0973151008856032e+17
1.0973151020790691e+17
1.0974149594593314e+17
1.0974150048103435e+17
1.0974150134719042e+17
1.0974150153778656e+17
1.0974150157934768e+17
1.0974150159762331e+17
1.0974150214351837e+17
1.0974150360020502e+17
1.0974150515098842e+17
1.097415065793671e+17
1.0974150704286682e+17
1.0974150713345797e+17
1.0974150717796565e+17
1.0974150963640654e+17
1.097415097970282e+17
1.0974151013125595e+17
1.0975149475846475e+17
1.0975149531598131e+17
1.0975149577556779e+17
1.0975149778048403e+17
1.09751499236641e+17
1.0975150061422872e+17
1.0975150109416125e+17
1.097515016354796e+17
1.0975150217197987e+17
1.0975150352168358e+17
1.0975150670101154e+17
1.0975150769522651e+17
1.09751508237839e+17
1.0975150884682706e+17
1.0975151024923491e+17
1.097614948158876e+17
1.097614983683567e+17
1.0976149878222741e+17
1.0976150101219861e+17
1.097615022469085e+17
1.0976150347127218e+17
1.0976150837366654e+17
1.0976150889578154e+17
1.0976151039441267e+17
1.0976151063119378e+17
1.0977149454717045e+17
1.0977149454814008e+17
1.0977149490554224e+17
1.0977149536981394e+17
1.0977149624666322e+17
1.0977149704668942e+17
1.0977149837305189e+17
1.097715002948378e+17
1.0977150131276458e+17
1.0977150204259312e+17
1.0977150284649533e+17
1.0977150287205906e+17
1.0977150318836352e+17
1.0977150376821531e+17
1.0977150555994888e+17
1.0977150770261418e+17
1.0977150824417291e+17
1.0977151051758832e+17
1.097715110155615e+17
1.0977151126988026e+17
1.0978149572158304e+17
1.0978149633284115e+17
1.0978149633560688e+17
1.09781498009681e+17
1.097814989278432e+17
1.0978150026880934e+17
1.0978150155199472e+17
1.097815026360889e+17
1.0978150276120602e+17
1.0978150460359229e+17
1.0978150604652603e+17
1.0978150605612718e+17
1.0978150613747675e+17
1.097815062024627e+17
1.0978150648264147e+17
1.0978150671056973e+17
1.0978151013465978e+17
1.0979149445325922e+17
1.0979149625082957e+17
1.0979149632606622e+17
1.0979149704415453e+17
1.097914980470565e+17
1.0979149961413358e+17
1.0979149963786362e+17
1.0979150022540837e+17
1.0979150062691926e+17
1.0979150104802539e+17
1.097915027458998e+17
1.0979150305791077e+17
1.0979150307968114e+17
1.0979150403785669e+17
1.0979151042089138e+17
1.0979151141906258e+17
1.0980149566549016e+17
1.0980149583169653e+17
1.098014959640135e+17
1.0980149597546792e+17
1.0980149685180619e+17
1.0980149699725626e+17
1.0980149710971093e+17
1.0980149743638586e+17
1.0980149780757258e+17
1.0980149933761179e+17
1.0980149994256168e+17
1.09801500883202e+17
1.098015008848324e+17
1.0980150299870355e+17
1.0980150479381587e+17
1.0980150745153096e+17
1.0980150747454299e+17
1.0980150833669691e+17
1.0980150925886778e+17
1.0980150991354912e+17
1.0980151038801187e+17
1.0981149525045672e+17
1.0981149525278645e+17
1.0981149585730507e+17
1.0981149697451554e+17
1.0981149867975115e+17
1.0981150017539878e+17
1.0981150025972426e+17
1.0981150026282424e+17
1.0981150147686442e+17
1.0981150185211178e+17
1.0981150192280232e+17
1.0981150300298802e+17
1.0981150319388858e+17
1.0981150320374629e+17
1.098115037526107e+17
1.0981150511425626e+17
1.0981150513092987e+17
1.0981150592833446e+17
1.098115069400201e+17
1.098115070314809e+17
1.0981150725064014e+17
1.0981150776773816e+17
1.0981150865009152e+17
1.0981151061541248e+17
1.0981151108502267e+17
1.0981151145598502e+17
1.0981151146312157e+17
1.0981151148814634e+17
1.0982149569718614e+17
1.0982149580371134e+17
1.098214985255932e+17
1.0982149927700565e+17
1.0982149990655429e+17
1.0982149991436078e+17
1.098214999876953e+17
1.0982150148085565e+17
1.098215021042542e+17
1.098215031466514e+17
1.0982150364576597e+17
1.0982150454991603e+17
1.0982150752612741e+17
1.0982150800917226e+17
1.098215094188781e+17
1.098215101850156e+17
1.0982151166040032e+17
1.0983149580244811e+17
1.0983149668267946e+17
1.0983149814804907e+17
1.0983149829163626e+17
1.0983149996605411e+17
1.0983150201124782e+17
1.098315020236002e+17
1.0983150205094453e+17
1.0983150210163082e+17
1.0983150379143776e+17
1.0983150499122563e+17
1.0983150547887678e+17
1.0983150549845154e+17
1.0983150644626408e+17
1.0983150661989573e+17
1.0983150838842211e+17
1.0983150987973274e+17
1.0983151092315882e+17
1.0984149501877282e+17
1.0984149637036211e+17
1.0984149642785149e+17
1.0984149694347106e+17
1.0984149777730002e+17
1.0984149889885701e+17
1.0984150087238877e+17
1.0984150115597914e+17
1.0984150280967806e+17
1.098415038157723e+17
1.0984150404393768e+17
1.0984150560706014e+17
1.0984150565414096e+17
1.098415068402054e+17
1.0984150725490262e+17
1.098415077909821e+17
1.0984150821911037e+17
1.0984150877213914e+17
1.0984150948637718e+17
1.0984150956393454e+17
1.098415097417871e+17
1.0984151070959338e+17
1.0984151173450966e+17
1.0985149420227701e+17
1.098514955543848e+17
1.0985149595633902e+17
1.0985149704188336e+17
1.0985149807306834e+17
1.0985149836265216e+17
1.098514984927179e+17
1.0985149919671288e+17
1.098514997676123e+17
1.0985149977187861e+17
1.0985150067893533e+17
1.0985150160818773e+17
1.0985150261246131e+17
1.0985150616230147e+17
1.0985151106585906e+17
1.0986149408503693e+17
1.0986149412689616e+17
1.0986149487011032e+17
1.0986149537808544e+17
1.0986149728652134e+17
1.0986149732773926e+17
1.0986149920983277e+17
1.0986149956852349e+17
1.0986150192424451e+17
1.0986150221546826e+17
1.0986150252763226e+17
1.098615038224053e+17
1.0986150772950971e+17
1.0986150813645674e+17
1.0986150954393549e+17
1.098615110010302e+17
1.0986151170330699e+17
1.098714942263364e+17
1.0987149530337602e+17
1.0987149722577338e+17
1.0987149731487338e+17
1.098714977128098e+17
1.0987149821914328e+17
1.0987149860886906e+17
1.0987150002848349e+17
1.0987150107273731e+17
1.0987150132344198e+17
1.0987150180381112e+17
1.0987150265458754e+17
1.0987150309024128e+17
1.0987150363447526e+17
1.0987150403595094e+17
1.0987150510086562e+17
1.098715062760203e+17
1.0987150852822102e+17
1.0987151057415147e+17
1.0987151132687621e+17
1.0988149484075587e+17
1.0988149545272512e+17
1.0988149685662277e+17
1.0988149883420514e+17
1.098814990182604e+17
1.0988149928581094e+17
1.0988150061926498e+17
1.0988150248309827e+17
1.0988150266805024e+17
1.0988150385518792e+17
1.0988150404372178e+17
1.0988150514387672e+17
1.0988150596920014e+17
1.0988150629931168e+17
1.0988150714732328e+17
1.0988150811204488e+17
1.0988151098602302e+17
1.0989149558060331e+17
1.098914964128704e+17
1.0989149644326429e+17
1.0989149685753862e+17
1.0989149801895043e+17
1.0989149934966278e+17
1.0989150028834939e+17
1.0989150035336194e+17
1.0989150066602213e+17
1.0989150246321691e+17
1.0989150269773994e+17
1.096814953922045e+17
1.096915044988533e+17
1.0969150982758733e+17
1.097115005975248e+17
1.0971150135017565e+17
1.0971150344289696e+17
1.0971150800224008e+17
1.0972150158148146e+17
1.0972150400879538e+17
1.0972150439674192e+17
1.09721510599743e+17
1.0973149800025637e+17
1.0973149808382669e+17
1.0973149812617992e+17
1.0973149862679573e+17
1.0973149915536904e+17
1.0973150203515902e+17
1.0973151042593579e+17
1.0974149508589366e+17
1.0974150689211488e+17
1.0974151014489637e+17
1.0974151030767816e+17
1.0975149673092198e+17
1.0975150077818982e+17
1.0975150128360485e+17
1.0975150166386422e+17
1.0975150426724648e+17
1.097515073426628e+17
1.0975150745499843e+17
1.097515082717357e+17
1.0975150832887126e+17
1.0975150893074525e+17
1.0975151050212448e+17
1.0976149604040083e+17
1.0976149626246626e+17
1.0976150060359187e+17
1.0976150621244018e+17
1.0976150843357002e+17
1.0976150845353702e+17
1.09771495303993e+17
1.0977149534223451e+17
1.0977150050531366e+17
1.0977150066032814e+17
1.0977150098730112e+17
1.0977150110078171e+17
1.0977150518707789e+17
1.0977150523017224e+17
1.0977150690325998e+17
1.097715070633734e+17
1.0977150896566283e+17
1.0978149610945483e+17
1.0978149717984653e+17
1.0978150182127325e+17
1.0978150307281902e+17
1.0978150432437376e+17
1.0978150658375082e+17
1.0978150789087714e+17
1.09781507930044e+17
1.0978150994881693e+17
1.0979149548324765e+17
1.0979149572105949e+17
1.0979149664192189e+17
1.0979149792677592e+17
1.0979149969750758e+17
1.097914997880164e+17
1.0979150028201234e+17
1.0979150038971469e+17
1.0979150050217971e+17
1.0979150247789725e+17
1.0979150754332296e+17
1.0979150885429717e+17
1.0979150975980512e+17
1.0979150994286128e+17
1.0980149476043314e+17
1.0980149534719507e+17
1.098014971872794e+17
1.098014977776235e+17
1.0980149909444371e+17
1.098015003062305e+17
1.09801500821141e+17
1.0980150189416926e+17
1.0980150318789656e+17
1.0980150591228674e+17
1.0980151018527554e+17
1.0980151038457566e+17
1.0981149499400848e+17
1.0981149632875123e+17
1.0981149909625202e+17
1.098115001409283e+17
1.0981150075329419e+17
1.0981150082615411e+17
1.0981150092421307e+17
1.0981150158434032e+17
1.0981150234578691e+17
1.0981150794544382e+17
1.0982149453795131e+17
1.0982149723172136e+17
1.0982149875451795e+17
1.0982149974791541e+17
1.0982150056146774e+17
1.098215018777023e+17
1.0982150315416627e+17
1.0982150320589338e+17
1.098215032128427e+17
1.0982150410411058e+17
1.098215041754688e+17
1.0982150754490462e+17
1.0982150812661653e+17
1.098215083139963e+17
1.0982150945064315e+17
1.0983149501259846e+17
1.098314959110084e+17
1.0983149892164765e+17
1.0983149934747622e+17
1.0983149935350725e+17
1.0983150010001976e+17
1.0983150028359024e+17
1.0983150033865603e+17
1.0983150050549915e+17
1.0983150056598667e+17
1.098315016746682e+17
1.0983150226757926e+17
1.0983150683792024e+17
1.0983150698032446e+17
1.0983150755378666e+17
1.0983151010531034e+17
1.0984149776963698e+17
1.0984149794785902e+17
1.0984149938062298e+17
1.0984149965547024e+17
1.0984150090367285e+17
1.0984150103307382e+17
1.0984150104782624e+17
1.0984150562126592e+17
1.098415068800101e+17
1.0984150834094013e+17
1.0984150892962262e+17
1.0985149590891728e+17
1.0985149728891691e+17
1.0985149786111768e+17
1.0985149908860222e+17
1.0985149961167051e+17
1.0985150881635682e+17
1.0986149528730736e+17
1.0986149771993803e+17
1.0986149847396232e+17
1.0986149929022445e+17
1.0986149936084536e+17
1.0986150019943549e+17
1.0986150073721187e+17
1.0986150400110358e+17
1.098615106600527e+17
1.0987149473936418e+17
1.0987149551611291e+17
1.0987149858926667e+17
1.0987150136106771e+17
1.0987150288462618e+17
1.0987150535379086e+17
1.0987150764245334e+17
1.0987150807673566e+17
1.0987150867029102e+17
1.098715111888039e+17
1.0988149639265365e+17
1.0988149831717898e+17
1.0988149837262802e+17
1.0988150002891806e+17
1.0988150199282106e+17
1.0988150514374307e+17
1.0988150702784635e+17
1.0988150827626642e+17
1.098914940854898e+17
1.0989149650918309e+17
1.0989149776434693e+17
1.0989149824570891e+17
1.0989149832595173e+17
1.0989149915683312e+17
1.0989150001304309e+17
1.0989150036382997e+17
1.0989150175005328e+17
